Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,Total_Injuries
Patrick DiMarco,30.0,2019,RB,BUF,16.0,4.0,,,,,,3.0,7.0,0.0,7.0,5.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,,,,434.0,5.0,9.8,4.8,0.0
Patrick Laird,24.0,2019,RB,MIA,15.0,4.0,,,,,,62.0,168.0,1.0,30.0,23.0,204.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.0,,,,551.0,103.0,66.2,43.2,0.0
Patrick Mahomes,24.0,2019,QB,KAN,14.0,14.0,484.0,319.0,4031.0,26.0,5.0,43.0,218.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,14.0,22.0,18.8,1.0,283.04,283.04,0.0
Patrick Ricard,25.0,2019,RB,BAL,16.0,7.0,,,,,,0.0,0.0,0.0,11.0,8.0,47.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,10.7,0.0
Paul Perkins,25.0,2019,RB,DET,4.0,0.0,,,,,,12.0,29.0,0.0,1.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0,,,,697.0,120.0,4.8,3.8,0.0
Paul Richardson,27.0,2019,WR,WAS,10.0,6.0,,,,,,1.0,0.0,0.0,42.0,28.0,245.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,263.0,247.0,69.0,64.5,36.5,4.0
Peyton Barber,25.0,2019,RB,TAM,16.0,7.0,,,,,,154.0,470.0,6.0,24.0,16.0,115.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,126.0,125.0,122.2,43.0,114.5,98.5,0.0
Pharaoh Brown,25.0,2019,TE,CLE,9.0,6.0,,,,,,0.0,0.0,0.0,3.0,2.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,2.7,2.0
Pharoh Cooper,24.0,2019,WR,ARI,12.0,1.0,,,,,,1.0,2.0,0.0,33.0,25.0,243.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,,,,348.0,86.0,55.5,30.5,0.0
Philadelphia Eagles DST,,2019,DEF,PHI,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5307.0,967.0,20.0,289.0,3865.0,27.0,1442.0,13.0,115.0,959.0,28.0,33.5,10.1,43.0,11.0,9.0,15.0,0.0,3.0,0.0,,127.0,,104.0,194.0,179.7,13.0,101.0,101.0,0.0
Philip Rivers,38.0,2019,QB,LAC,16.0,16.0,591.0,390.0,4615.0,23.0,20.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,114.0,128.0,126.5,17.0,223.5,223.5,0.0
Phillip Dorsett,26.0,2019,WR,NWE,14.0,4.0,,,,,,3.0,21.0,0.0,54.0,29.0,397.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,,260.0,234.0,293.6,76.0,100.8,71.8,1.0
Phillip Lindsay,25.0,2019,RB,DEN,16.0,16.0,,,,,,224.0,1011.0,7.0,48.0,35.0,196.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,53.0,46.0,54.7,26.0,197.7,162.7,0.0
Pittsburgh Steelers DST,,2019,DEF,PIT,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,4866.0,1030.0,38.0,304.0,3113.0,23.0,1753.0,7.0,115.0,1118.0,30.0,29.4,19.8,54.0,20.0,18.0,19.0,0.0,4.0,0.0,,171.0,,150.0,231.0,197.0,16.0,154.0,154.0,0.0
Preston Williams,22.0,2019,WR,MIA,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,428.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,259.0,437.8,113.0,88.8,56.8,0.0
Qadree Ollison,23.0,2019,RB,ATL,8.0,0.0,,,,,,22.0,50.0,4.0,2.0,1.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,632.0,112.0,28.7,27.7,0.0
Quenton Nelson,23.0,2019,LG,IND,16.0,16.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
Quincy Enunwa,27.0,2019,WR,NYJ,1.0,1.0,,,,,,0.0,0.0,0.0,3.0,1.0,-4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,230.0,424.0,110.0,-1.4,-2.4,0.0
Raheem Mostert,27.0,2019,RB,SFO,16.0,0.0,,,,,,137.0,772.0,8.0,22.0,14.0,180.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.2,151.2,0.0
Randall Cobb,29.0,2019,WR,DAL,15.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,83.0,55.0,828.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,,203.0,237.0,216.0,64.0,152.9,97.9,1.0
Randy Bullock,30.0,2019,K,CIN,16.0,0.0,,,,,,,,,,,,,,16.0,16.0,12.0,10.0,3.0,1.0,31.0,27.0,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,873.0,,,,617.0,38.0,111.0,111.0,0.0
Rashaad Penny,23.0,2019,RB,SEA,10.0,0.0,,,,,,65.0,370.0,3.0,11.0,8.0,83.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,102.0,96.0,102.5,37.0,75.3,67.3,1.0
Rashard Davis,24.0,2019,WR,TEN,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.6,0.0
Rashard Higgins,25.0,2019,WR,CLE,10.0,1.0,,,,,,0.0,0.0,0.0,11.0,4.0,55.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.0,,280.0,210.0,398.8,100.0,15.5,11.5,1.0
Reggie Bonnafon,23.0,2019,RB,CAR,16.0,0.0,,,,,,16.0,116.0,1.0,9.0,6.0,57.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0,,,,681.0,117.0,29.3,23.3,0.0
Rex Burkhead,29.0,2019,RB,NWE,13.0,1.0,,,,,,65.0,302.0,3.0,38.0,27.0,279.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.0,,245.0,222.0,408.4,83.0,101.1,74.1,0.0
Rhett Ellison,31.0,2019,RB,NYG,10.0,7.0,,,,,,0.0,0.0,0.0,28.0,18.0,167.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,,,,370.0,3.0,40.7,22.7,3.0
Richie James,24.0,2019,WR,SFO,16.0,1.0,,,,,,2.0,-1.0,0.0,10.0,6.0,165.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,,,,603.0,159.0,26.4,20.4,0.0
Ricky Ortiz,25.0,2019,RB,NOR,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0,,,,671.0,9.0,1.8,0.8,0.0
Ricky Seals-Jones,24.0,2019,WR,CLE,14.0,3.0,,,,,,0.0,0.0,0.0,22.0,14.0,229.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,,,,335.0,83.0,58.9,44.9,1.0
Rigoberto Sanchez,25.0,2019,K,IND,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Riley Dixon,26.0,2019,K,NYG,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Riley Ridley,23.0,2019,WR,CHI,5.0,0.0,,,,,,0.0,0.0,0.0,7.0,6.0,69.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,292.0,75.0,12.9,6.9,0.0
Robbie Chosen,26.0,2019,WR,NYJ,16.0,15.0,,,,,,1.0,4.0,0.0,96.0,52.0,779.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,93.0,78.0,78.3,30.0,158.3,106.3,0.0
Robbie Gould,37.0,2019,K,SFO,13.0,0.0,,,,,,,,,,,,,,19.0,17.0,8.0,6.0,4.0,0.0,31.0,23.0,42.0,41.0,,,,,,,,,,,,,,,,,,,,,,140.0,,96.0,196.0,172.8,7.0,106.0,106.0,3.0
Robert Davis,24.0,2019,WR,2TM,6.0,3.0,,,,,,0.0,0.0,0.0,5.0,2.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0,,,,792.0,186.0,3.7,1.7,0.0
Robert Foster,25.0,2019,WR,BUF,13.0,2.0,,,,,,2.0,29.0,0.0,18.0,3.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,253.0,481.0,123.0,12.3,9.3,0.0
Robert Griffin III,29.0,2019,QB,BAL,7.0,1.0,38.0,23.0,225.0,1.0,2.0,20.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,,,,354.5,35.0,16.0,16.0,0.0
Robert Tonyan,25.0,2019,TE,GNB,11.0,1.0,,,,,,0.0,0.0,0.0,15.0,10.0,100.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,,,,411.0,49.0,26.0,16.0,4.0
Robert Woods,27.0,2019,WR,LAR,15.0,15.0,,,,,,17.0,115.0,1.0,139.0,90.0,1134.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,37.0,50.0,41.8,17.0,232.9,142.9,0.0
Ronald Jones II,22.0,2019,RB,TAM,16.0,9.0,,,,,,172.0,724.0,6.0,40.0,31.0,309.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,143.0,127.0,149.2,51.0,164.3,133.3,0.0
Roosevelt Nix,27.0,2019,RB,PIT,3.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.0,,,,439.0,88.0,2.4,0.4,7.0
Ross Dwelley,24.0,2019,TE,SFO,16.0,6.0,,,,,,0.0,0.0,0.0,22.0,15.0,91.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.0,,,,840.0,96.0,36.1,21.1,0.0
Royce Freeman,23.0,2019,RB,DEN,16.0,0.0,,,,,,132.0,496.0,3.0,50.0,43.0,256.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,122.0,102.0,109.5,41.0,142.2,99.2,0.0
Russell Gage,23.0,2019,WR,ATL,16.0,4.0,,,,,,4.0,12.0,0.0,74.0,49.0,446.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.0,,,,896.0,192.0,98.8,49.8,0.0
Russell Shepard,29.0,2019,WR,NYG,3.0,0.0,,,,,,0.0,0.0,0.0,8.0,3.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,380.0,94.0,5.5,2.5,0.0
Russell Wilson,31.0,2019,QB,SEA,16.0,16.0,516.0,341.0,4110.0,31.0,5.0,75.0,342.0,3.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,56.0,95.0,84.7,8.0,314.6,314.6,0.0
Ryan Finley,25.0,2019,QB,CIN,3.0,3.0,87.0,41.0,474.0,2.0,2.0,10.0,77.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0,,,,533.0,50.0,22.66,22.66,0.0
Ryan Fitzpatrick,37.0,2019,QB,MIA,15.0,13.0,502.0,311.0,3529.0,20.0,13.0,54.0,243.0,4.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,,279.0,,446.3,41.0,225.46,225.46,0.0
Ryan Grant,29.0,2019,WR,OAK,2.0,1.0,,,,,,0.0,0.0,0.0,9.0,4.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.0,,,,786.0,185.0,5.4,1.4,0.0
Ryan Griffin,30.0,2019,QB,TAM,2.0,0.0,4.0,2.0,18.0,0.0,0.0,4.0,-1.0,0.0,41.0,34.0,320.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,342.0,,,,342.0,34.0,98.62,64.62,1.0
Ryan Griffin,30.0,2019,QB,TAM,2.0,0.0,4.0,2.0,18.0,0.0,0.0,4.0,-1.0,0.0,41.0,34.0,320.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,342.0,,,,342.0,34.0,98.62,64.62,1.0
Ryan Griffin,30.0,2019,QB,TAM,2.0,0.0,4.0,2.0,18.0,0.0,0.0,4.0,-1.0,0.0,41.0,34.0,320.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,727.0,,,,727.0,63.0,98.62,64.62,1.0
Ryan Griffin,30.0,2019,QB,TAM,2.0,0.0,4.0,2.0,18.0,0.0,0.0,4.0,-1.0,0.0,41.0,34.0,320.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,727.0,,,,727.0,63.0,98.62,64.62,1.0
Ryan Izzo,24.0,2019,TE,NWE,6.0,4.0,,,,,,0.0,0.0,0.0,9.0,6.0,114.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,344.0,34.0,23.4,17.4,3.0
Ryan Nall,24.0,2019,RB,CHI,8.0,0.0,,,,,,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.0
Ryan Santoso,24.0,2019,K,TEN,3.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Ryan Succop,33.0,2019,K,TEN,6.0,0.0,,,,,,,,,,,,,,1.0,1.0,4.0,0.0,1.0,0.0,6.0,1.0,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,1000.0,,210.0,264.0,418.4,35.0,20.0,20.0,0.0
Ryan Switzer,25.0,2019,WR,PIT,9.0,0.0,,,,,,0.0,0.0,0.0,11.0,8.0,27.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0,,,,612.0,161.0,8.7,0.7,1.0
Ryan Tannehill,31.0,2019,QB,TEN,12.0,10.0,286.0,201.0,2742.0,22.0,6.0,43.0,185.0,4.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,954.0,,,,665.0,61.0,220.18,220.18,0.0
Ryquell Armstead,23.0,2019,RB,JAX,16.0,1.0,,,,,,35.0,108.0,0.0,24.0,14.0,144.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,229.0,422.8,85.0,51.2,37.2,0.0
Sam Darnold,22.0,2019,QB,NYJ,13.0,13.0,441.0,273.0,3024.0,19.0,13.0,33.0,62.0,2.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,,206.0,197.0,190.3,24.0,167.16,167.16,2.0
Sam Ficken,27.0,2019,K,NYJ,15.0,0.0,,,,,,,,,,,,,,10.0,9.0,11.0,7.0,6.0,3.0,27.0,19.0,26.0,23.0,,,,,,,,,,,,,,,,,,,,,,324.0,,,,324.0,29.0,79.0,79.0,0.0
Sam Koch,37.0,2019,K,BAL,16.0,0.0,1.0,1.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Sam Martin,29.0,2019,K,DET,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Samaje Perine,24.0,2019,RB,MIA,1.0,0.0,,,,,,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,,,,429.0,86.0,1.6,1.6,0.0
Sammy Watkins,26.0,2019,WR,KAN,14.0,13.0,,,,,,2.0,12.0,0.0,90.0,52.0,673.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,74.0,,83.0,88.0,84.5,31.0,136.5,84.5,1.0
San Francisco 49ers DST,,2019,DEF,SFO,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,4509.0,968.0,27.0,285.0,2707.0,23.0,1802.0,11.0,116.0,957.0,30.0,28.8,14.1,48.0,12.0,15.0,21.0,0.0,5.0,0.0,,226.0,,195.0,262.0,243.4,21.0,132.0,132.0,0.0
Saquon Barkley,22.0,2019,RB,NYG,13.0,13.0,,,,,,217.0,1003.0,6.0,73.0,52.0,438.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,242.1,190.1,1.0
Scott Miller,22.0,2019,WR,TAM,10.0,2.0,,,,,,2.0,16.0,0.0,26.0,13.0,200.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,27.6,0.0
Scott Simonson,27.0,2019,TE,NYG,5.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.0,,,,687.0,86.0,3.1,1.1,1.0
Sean Culkin,26.0,2019,TE,LAC,4.0,2.0,,,,,,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,572.0,77.0,2.2,1.2,0.0
Sean Mannion,27.0,2019,QB,MIN,3.0,1.0,21.0,12.0,126.0,0.0,2.0,6.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0,,,,541.0,53.0,-1.46,-1.46,0.0
Seattle Seahawks DST,,2019,DEF,SEA,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6106.0,1014.0,32.0,346.0,4223.0,19.0,1883.0,22.0,96.0,798.0,25.0,36.9,16.2,28.0,16.0,16.0,18.0,0.0,3.0,0.0,,186.0,,171.0,187.0,198.5,17.0,110.0,110.0,0.0
Senorise Perry,28.0,2019,RB,BUF,11.0,0.0,,,,,,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.0,,,,809.0,130.0,1.4,0.4,0.0
Seth Devalve,26.0,2019,TE,JAX,12.0,6.0,,,,,,0.0,0.0,0.0,18.0,12.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,14.0,0.0
Seth Roberts,28.0,2019,WR,BAL,16.0,0.0,,,,,,0.0,0.0,0.0,35.0,21.0,271.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0,,,,521.0,134.0,60.1,39.1,0.0
Sony Michel,24.0,2019,RB,NWE,16.0,14.0,,,,,,247.0,912.0,7.0,20.0,12.0,94.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,49.0,40.0,48.0,24.0,150.6,138.6,0.0
Spencer Ware,28.0,2019,RB,KAN,3.0,1.0,,,,,,17.0,51.0,0.0,7.0,5.0,22.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,,,,480.5,93.0,10.3,5.3,0.0
Stanley Morgan Jr.,23.0,2019,WR,CIN,11.0,0.0,,,,,,0.0,0.0,0.0,10.0,3.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,1.8,0.0
Stefon Diggs,26.0,2019,WR,MIN,15.0,15.0,1.0,0.0,0.0,0.0,0.0,5.0,61.0,0.0,94.0,63.0,1130.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,30.0,33.0,32.2,13.0,210.1,147.1,0.0
Stephen Carlson,23.0,2019,TE,CLE,9.0,5.0,,,,,,0.0,0.0,0.0,7.0,5.0,51.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,11.1,0.0
Stephen Gostkowski,35.0,2019,K,NWE,4.0,0.0,,,,,,,,,,,,,,6.0,6.0,2.0,1.0,0.0,0.0,8.0,7.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,122.0,,84.0,160.0,146.3,5.0,24.0,24.0,0.0
Stephen Hauschka,34.0,2019,K,BUF,16.0,0.0,,,,,,,,,,,,,,13.0,12.0,10.0,9.0,5.0,1.0,28.0,22.0,32.0,30.0,,,,,,,,,,,,,,,,,,,,,,244.0,,236.0,217.0,274.2,21.0,97.0,97.0,0.0
Sterling Shepard,26.0,2019,WR,NYG,10.0,10.0,,,,,,6.0,72.0,0.0,83.0,57.0,576.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,106.0,89.0,87.7,33.0,139.8,82.8,3.0
Steven Mitchell,25.0,2019,WR,HOU,3.0,1.0,,,,,,0.0,0.0,0.0,6.0,2.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,3.7,0.0
Steven Sims,22.0,2019,WR,WAS,16.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,85.0,1.0,56.0,34.0,310.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0,,,,570.0,151.0,101.5,67.5,0.0
T.J. Hockenson,22.0,2019,TE,DET,12.0,7.0,,,,,,0.0,0.0,0.0,59.0,32.0,367.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,,174.0,149.0,153.0,18.0,80.7,48.7,0.0
T.J. Jones,27.0,2019,WR,NYG,3.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,38.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,,,,631.0,167.0,6.8,3.8,0.0
T.J. Logan,25.0,2019,RB,TAM,12.0,0.0,,,,,,3.0,10.0,0.0,3.0,2.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0,,,,773.0,12.0,4.3,2.3,0.0
T.J. Yeldon,26.0,2019,RB,BUF,6.0,0.0,,,,,,17.0,63.0,0.0,15.0,13.0,124.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,285.0,223.0,397.4,77.0,29.7,16.7,0.0
T.Y. Hilton,30.0,2019,WR,IND,10.0,10.0,,,,,,0.0,0.0,0.0,68.0,45.0,501.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,32.0,45.0,40.7,16.0,125.1,80.1,8.0
Taiwan Jones,31.0,2019,RB,HOU,11.0,0.0,,,,,,9.0,40.0,0.0,1.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0,,,,583.0,106.0,5.9,4.9,1.0
Tajae Sharpe,25.0,2019,WR,TEN,15.0,6.0,,,,,,0.0,0.0,0.0,35.0,25.0,329.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.0,,,,618.0,164.0,81.9,56.9,0.0
Tampa Bay Buccaneers DST,,2019,DEF,TAM,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5503.0,1073.0,28.0,331.0,4322.0,30.0,1181.0,11.0,111.0,971.0,39.0,39.4,13.6,47.0,12.0,16.0,20.0,0.0,6.0,0.0,,261.0,,269.0,,265.0,26.0,139.0,139.0,0.0
Tanner Hudson,25.0,2019,TE,TAM,9.0,1.0,,,,,,0.0,0.0,0.0,5.0,2.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,2.6,1.0
Tarik Cohen,24.0,2019,RB,CHI,16.0,11.0,,,,,,64.0,213.0,0.0,104.0,79.0,456.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,80.0,56.0,68.3,27.0,157.9,78.9,0.0
Tavon Austin,29.0,2019,WR,DAL,14.0,0.0,,,,,,6.0,47.0,1.0,24.0,13.0,177.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,,,,358.0,89.0,45.4,32.4,2.0
Taylor Gabriel,28.0,2019,WR,CHI,9.0,7.0,,,,,,3.0,20.0,0.0,48.0,29.0,353.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,248.0,219.0,401.4,101.0,90.3,61.3,7.0
Taysom Hill,29.0,2019,WR/QB,NOR,16.0,5.0,6.0,3.0,55.0,0.0,0.0,27.0,156.0,1.0,22.0,19.0,234.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,,283.0,,318.7,1.0,0.0,0.0,0.0
Taywan Taylor,24.0,2019,WR,CLE,3.0,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,,,,427.0,111.0,0.0,0.0,0.0
