Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Tyler Higbee,31.0,2024,TE,LAR,3.0,3.0,,,,,,0.0,0.0,0.0,12.0,8.0,66.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,320.0,334.0,301.0,371.7,52
Tyler Huntley,26.0,2024,QB,MIA,5.0,5.0,133.0,86.0,829.0,3.0,3.0,26.0,135.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,633.0,301.0,633.0,74
Tyler Johnson,26.0,2024,WR,LAR,15.0,2.0,,,,,,0.0,0.0,0.0,41.0,26.0,291.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tyler Lockett,32.0,2024,WR,SEA,17.0,14.0,,,,,,0.0,0.0,0.0,74.0,49.0,600.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,123.0,138.0,154.0,139.4,51
Tyler Scott,23.0,2024,WR,CHI,11.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,301.0,376.0,301.0,349.0,115
Tyler Smith,23.0,2024,OL,DAL,16.0,16.0,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tyquan Thornton,24.0,2024,WR,NWE,6.0,1.0,,,,,,0.0,0.0,0.0,8.0,4.0,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,709.0,301.0,709.0,192
Tyreek Hill,30.0,2024,WR,MIA,17.0,17.0,,,,,,8.0,53.0,0.0,123.0,81.0,959.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,3.0,3.2,2
Tyreik McAllister,26.0,2024,WR,LVR,3.0,0.0,,,,,,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,301.0,538.0,301.0,490.0,157
Tyrell Shavers,25.0,2024,WR,BUF,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,69.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,886.0,301.0,886.0,208
Tyrion Davis-Price,24.0,2024,RB,PHI,1.0,0.0,,,,,,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,714.0,301.0,714.0,122
Tyrod Taylor,35.0,2024,QB,NYJ,2.0,0.0,22.0,17.0,119.0,3.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,475.0,301.0,475.0,61
Tyrone Tracy Jr.,25.0,2024,RB,NYG,17.0,12.0,,,,,,192.0,839.0,5.0,53.0,38.0,284.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,187.0,318.0,172.0,217.0,60
Tyson Bagent,24.0,2024,QB,CHI,4.0,0.0,2.0,2.0,11.0,0.0,0.0,6.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,301.0,465.0,301.0,380.0,48
Van Jefferson,28.0,2024,WR,PIT,17.0,12.0,,,,,,0.0,0.0,0.0,40.0,24.0,276.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,299.0,301.0,299.0,98
Vederian Lowe,25.0,2024,T,NWE,14.0,13.0,,,,,,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Velus Jones Jr.,27.0,2024,WR,2TM,3.0,0.0,,,,,,3.0,11.0,0.0,1.0,1.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0,301.0,523.0,301.0,442.5,143
Wan'Dale Robinson,23.0,2024,WR,NYG,17.0,7.0,,,,,,3.0,18.0,0.0,140.0,93.0,699.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,215.0,274.0,223.0,237.3,77
Wanya Morris,24.0,2024,OL,KAN,17.0,11.0,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Wil Lutz,30.0,2024,K,DEN,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,14.0,13.0,11.0,11.0,7.0,5.0,34.0,31.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,212.0,301.0,248.0,301.0,230.0,23
Will Dissly,28.0,2024,TE,LAC,15.0,8.0,,,,,,0.0,0.0,0.0,64.0,50.0,481.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,496.0,301.0,496.0,74
Will Levis,25.0,2024,QB,TEN,12.0,12.0,301.0,190.0,2091.0,13.0,12.0,45.0,183.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,191.0,224.0,179.0,195.4,25
Will Mallory,25.0,2024,TE,IND,10.0,0.0,,,,,,0.0,0.0,0.0,8.0,4.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0,301.0,378.0,301.0,417.5,63
Will Reichard,23.0,2024,K,MIN,13.0,0.0,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,7.0,6.0,7.0,5.0,11.0,8.0,30.0,24.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,192.0,301.0,220.0,249.0,220.3,21
Will Shipley,22.0,2024,RB,PHI,16.0,1.0,,,,,,30.0,82.0,0.0,4.0,4.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,236.0,300.0,240.0,258.7,72
Xavier Gipson,23.0,2024,WR,NYJ,17.0,0.0,,,,,,1.0,5.0,0.0,10.0,6.0,39.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,467.0,301.0,467.0,151
Xavier Hutchinson,24.0,2024,WR,HOU,16.0,3.0,,,,,,0.0,0.0,0.0,26.0,12.0,117.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,301.0,754.0,301.0,580.5,176
Xavier Legette,23.0,2024,WR,CAR,16.0,13.0,,,,,,6.0,24.0,0.0,84.0,49.0,497.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,139.0,190.0,185.0,178.6,61
Xavier Smith,27.0,2024,WR,LAR,15.0,0.0,,,,,,4.0,36.0,0.0,2.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,757.0,301.0,757.0,195
Xavier Weaver,24.0,2024,WR,ARI,2.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,301.0,618.0,301.0,474.5,153
Xavier Worthy,21.0,2024,WR,KAN,17.0,13.0,,,,,,20.0,104.0,3.0,98.0,59.0,638.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,76.0,99.0,95.0,90.0,38
Younghoe Koo,30.0,2024,K,ATL,14.0,0.0,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,7.0,5.0,11.0,7.0,9.0,6.0,34.0,25.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,160.0,132.0,97.0,186.0,140.0,4
Zach Charbonnet,23.0,2024,RB,SEA,17.0,6.0,,,,,,135.0,569.0,8.0,52.0,42.0,340.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,137.0,169.0,127.0,147.4,44
Zach Davidson,26.0,2024,TE,BUF,2.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,681.0,301.0,681.0,97
Zach Ertz,34.0,2024,TE,WAS,17.0,17.0,,,,,,0.0,0.0,0.0,91.0,66.0,654.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,218.0,250.0,211.0,250.0,224.6,25
Zach Frazier,23.0,2024,C,PIT,15.0,15.0,,,,,,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Zack Moss,27.0,2024,RB,CIN,8.0,6.0,,,,,,74.0,242.0,2.0,27.0,23.0,187.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,92.0,121.0,82.0,98.0,32
Zamir White,25.0,2024,RB,LVR,8.0,5.0,,,,,,65.0,183.0,1.0,8.0,6.0,30.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,82.0,77.0,57.0,66.6,23
Zane Gonzalez,29.0,2024,K,WAS,6.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,7.0,5.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Zay Flowers,24.0,2024,WR,BAL,17.0,15.0,,,,,,9.0,56.0,0.0,116.0,74.0,1059.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,52.0,73.0,71.0,63.2,28
Zay Jones,29.0,2024,WR,ARI,11.0,2.0,,,,,,0.0,0.0,0.0,11.0,8.0,84.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,263.0,366.0,301.0,314.5,104
Los Angeles Chargers DST,,2024,DEF,LAC,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514.0,1037.0,21.0,311.0,3517.0,24.0,1997.0,7.0,101.0,869.0,33.0,32.6,11.6,46.0,15.0,6.0,8.0,0.0,1.0,18.0,,228.0,318.0,154.0,254.0,230.0,26
Philadelphia Eagles DST,,2024,DEF,PHI,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4732.0,999.0,26.0,293.0,2961.0,22.0,1771.0,9.0,85.0,694.0,25.0,31.6,14.1,41.0,13.0,13.0,18.0,0.0,1.0,21.0,,179.0,202.0,146.0,209.0,178.6,11
Denver Broncos DST,,2024,DEF,DEN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391.0,1093.0,25.0,327.0,3752.0,22.0,1639.0,10.0,101.0,723.0,42.0,31.6,12.4,63.0,15.0,9.0,12.0,2.0,5.0,19.0,,200.0,301.0,109.0,265.0,191.3,15
Kansas City Chiefs DST,,2024,DEF,KAN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5451.0,1026.0,20.0,328.0,3720.0,24.0,1731.0,13.0,107.0,849.0,25.0,36.5,11.4,39.0,13.0,7.0,12.0,0.0,1.0,12.0,,149.0,205.0,125.0,182.0,160.0,8
Minnesota Vikings DST,,2024,DEF,MIN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5702.0,1078.0,33.0,325.0,4114.0,24.0,1588.0,12.0,141.0,1185.0,24.0,31.6,16.6,49.0,24.0,9.0,10.0,0.0,3.0,17.0,,213.0,262.0,204.0,255.0,233.5,28
Green Bay Packers DST,,2024,DEF,GNB,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347.0,1036.0,31.0,327.0,3658.0,23.0,1689.0,13.0,114.0,940.0,23.0,33.0,16.2,45.0,17.0,14.0,15.0,0.0,1.0,16.0,,194.0,309.0,175.0,211.0,222.3,24
Detroit Lions DST,,2024,DEF,DET,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820.0,1016.0,24.0,331.0,4148.0,18.0,1672.0,18.0,114.0,862.0,47.0,35.4,13.3,37.0,16.0,8.0,11.0,0.0,2.0,8.0,,167.0,254.0,159.0,252.0,206.0,19
Pittsburgh Steelers DST,,2024,DEF,PIT,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5554.0,1034.0,33.0,324.0,3876.0,23.0,1678.0,14.0,125.0,1039.0,23.0,34.6,15.9,40.0,17.0,16.0,18.0,0.0,2.0,10.0,,121.0,195.0,151.0,173.0,158.6,6
Baltimore Ravens DST,,2024,DEF,BAL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5511.0,1062.0,17.0,330.0,4150.0,27.0,1361.0,12.0,97.0,759.0,43.0,36.6,9.1,54.0,12.0,5.0,12.0,0.0,2.0,10.0,,100.0,190.0,119.0,135.0,128.2,3
Miami Dolphins DST,,2024,DEF,MIA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.0,1012.0,16.0,314.0,3582.0,22.0,1763.0,12.0,125.0,1030.0,27.0,38.7,8.8,35.0,10.0,6.0,7.0,0.0,0.0,6.0,,136.0,198.0,160.0,199.0,171.6,10
Buffalo Bills DST,,2024,DEF,BUF,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5806.0,1052.0,32.0,356.0,3843.0,28.0,1963.0,13.0,127.0,1016.0,30.0,36.3,17.5,39.0,16.0,16.0,17.0,1.0,3.0,8.0,,184.0,253.0,94.0,162.0,164.8,9
Seattle Seahawks DST,,2024,DEF,SEA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5656.0,1065.0,18.0,329.0,3603.0,26.0,2053.0,11.0,121.0,958.0,29.0,34.0,9.3,45.0,13.0,5.0,14.0,1.0,5.0,5.0,,189.0,210.0,182.0,242.0,205.6,18
Chicago Bears DST,,2024,DEF,CHI,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022.0,1028.0,24.0,326.0,3705.0,17.0,2317.0,20.0,107.0,794.0,20.0,40.5,13.0,40.0,11.0,13.0,14.0,0.0,3.0,2.0,,176.0,298.0,81.0,204.0,187.4,14
Houston Texans DST,,2024,DEF,HOU,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355.0,1050.0,29.0,313.0,3417.0,31.0,1938.0,11.0,106.0,798.0,34.0,35.2,14.0,49.0,19.0,9.0,10.0,1.0,3.0,10.0,,185.0,245.0,162.0,177.0,184.0,12
Arizona Cardinals DST,,2024,DEF,ARI,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5823.0,1045.0,17.0,344.0,3674.0,20.0,2149.0,18.0,100.0,803.0,20.0,43.1,9.6,41.0,9.0,8.0,16.0,2.0,1.0,7.0,,224.0,301.0,149.0,301.0,186.5,13
Tampa Bay Buccaneers DST,,2024,DEF,TAM,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5810.0,1065.0,18.0,336.0,4147.0,27.0,1663.0,13.0,96.0,897.0,30.0,40.1,8.8,46.0,7.0,11.0,15.0,1.0,2.0,2.0,,221.0,194.0,132.0,261.0,197.6,17
Los Angeles Rams DST,,2024,DEF,LAR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6003.0,1057.0,20.0,342.0,3793.0,29.0,2210.0,13.0,113.0,948.0,29.0,42.9,10.6,38.0,13.0,7.0,10.0,1.0,4.0,4.0,,215.0,315.0,221.0,301.0,250.3,31
Washington Commanders DST,,2024,DEF,WAS,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5558.0,1029.0,17.0,335.0,3221.0,25.0,2337.0,18.0,105.0,849.0,38.0,41.5,8.8,43.0,7.0,10.0,12.0,0.0,1.0,-6.0,,236.0,201.0,215.0,301.0,217.3,22
New Orleans Saints DST,,2024,DEF,NOR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6459.0,1119.0,17.0,354.0,4055.0,19.0,2404.0,20.0,115.0,959.0,27.0,39.3,9.3,39.0,14.0,3.0,12.0,1.0,1.0,2.0,,147.0,258.0,183.0,181.0,193.8,16
New York Jets DST,,2024,DEF,NYJ,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5334.0,1068.0,17.0,347.0,3275.0,18.0,2059.0,22.0,104.0,989.0,47.0,44.6,8.6,43.0,7.0,10.0,14.0,0.0,1.0,1.0,,104.0,154.0,133.0,147.0,128.4,4
New York Giants DST,,2024,DEF,NYG,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896.0,1051.0,15.0,331.0,3580.0,23.0,2316.0,18.0,106.0,870.0,25.0,38.7,8.3,45.0,5.0,10.0,15.0,0.0,2.0,-5.0,,217.0,251.0,216.0,239.0,230.8,27
New England Patriots DST,,2024,DEF,NWE,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5829.0,1068.0,12.0,348.0,3596.0,27.0,2233.0,16.0,100.0,772.0,32.0,42.8,5.8,28.0,7.0,5.0,9.0,0.0,1.0,-2.0,,206.0,265.0,197.0,301.0,222.7,25
Atlanta Falcons DST,,2024,DEF,ATL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868.0,1067.0,18.0,347.0,3817.0,34.0,2051.0,11.0,122.0,964.0,16.0,43.7,9.8,31.0,12.0,6.0,12.0,1.0,4.0,-5.0,,205.0,301.0,186.0,247.0,208.3,20
Indianapolis Colts DST,,2024,DEF,IND,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6140.0,1112.0,25.0,343.0,3899.0,27.0,2241.0,18.0,92.0,862.0,25.0,38.3,12.8,36.0,16.0,9.0,17.0,0.0,1.0,-4.0,,301.0,306.0,181.0,213.0,218.8,23
Cincinnati Bengals DST,,2024,DEF,CIN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921.0,1088.0,25.0,361.0,3799.0,30.0,2122.0,20.0,101.0,826.0,32.0,39.3,12.6,36.0,15.0,10.0,12.0,1.0,3.0,-6.0,,163.0,301.0,87.0,200.0,159.8,7
Las Vegas Raiders DST,,2024,DEF,LVR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5663.0,1053.0,13.0,323.0,3676.0,29.0,1987.0,14.0,117.0,852.0,27.0,42.6,7.1,38.0,10.0,3.0,6.0,0.0,1.0,-6.0,,199.0,255.0,177.0,216.0,211.8,21
Cleveland Browns DST,,2024,DEF,CLE,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5816.0,1040.0,12.0,303.0,3611.0,26.0,2205.0,22.0,108.0,890.0,19.0,33.3,5.3,41.0,4.0,8.0,11.0,1.0,2.0,-8.0,,85.0,193.0,98.0,161.0,134.6,5
Jacksonville Jaguars DST,,2024,DEF,JAX,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6629.0,1125.0,9.0,389.0,4375.0,29.0,2254.0,19.0,105.0,808.0,33.0,45.6,4.4,34.0,6.0,3.0,5.0,0.0,2.0,-6.0,,169.0,303.0,230.0,301.0,234.0,29
San Francisco 49ers DST,,2024,DEF,SFO,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.0,1029.0,17.0,320.0,3278.0,25.0,2118.0,24.0,79.0,624.0,21.0,44.4,9.0,37.0,11.0,6.0,11.0,0.0,2.0,-7.0,,102.0,143.0,65.0,149.0,116.0,1
Tennessee Titans DST,,2024,DEF,TEN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5291.0,1008.0,18.0,314.0,3014.0,27.0,2277.0,21.0,120.0,988.0,39.0,40.4,8.7,32.0,11.0,6.0,10.0,2.0,0.0,-9.0,,232.0,242.0,249.0,301.0,241.0,30
Dallas Cowboys DST,,2024,DEF,DAL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039.0,1046.0,22.0,342.0,3708.0,28.0,2331.0,25.0,132.0,1019.0,26.0,42.9,11.0,52.0,13.0,9.0,16.0,0.0,4.0,-11.0,,93.0,185.0,112.0,132.0,128.0,2
Carolina Panthers DST,,2024,DEF,CAR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6877.0,1154.0,17.0,417.0,3820.0,35.0,3057.0,24.0,120.0,977.0,33.0,51.4,8.6,32.0,9.0,8.0,8.0,0.0,0.0,-26.0,,301.0,301.0,280.0,301.0,280.0,32
