Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Richard Rodgers,30.0,2022,TE,LAC,10.0,1.0,,,,,,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.4,0.4
Richie James,27.0,2022,WR,NYG,17.0,4.0,,,,,,2.0,6.0,0.0,70.0,57.0,569.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,138.5,81.5
Riley Dixon,29.0,2022,K,LAR,17.0,0.0,2.0,2.0,18.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Riley Patterson,23.0,2022,K,JAX,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,11.0,10.0,13.0,10.0,3.0,2.0,35.0,30.0,36.0,37.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,133.0,133.0
River Cracraft,28.0,2022,WR,MIA,11.0,0.0,,,,,,0.0,0.0,0.0,14.0,9.0,102.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,31.200000000000003,22.200000000000003
Robbie Chosen,29.0,2022,WR,2TM,16.0,7.0,,,,,,0.0,0.0,0.0,44.0,20.0,282.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,218.0,246.0,201.0,208.5,67,54.2,34.2
Robbie Gould,40.0,2022,K,SFO,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,14.0,13.0,5.0,5.0,11.0,7.0,2.0,2.0,32.0,27.0,50.0,51.0,,,,,,,,,,,,,,,,,,,,,,189.0,184.0,173.0,259.0,201.3,15,135.0,135.0
Robert Tonyan,28.0,2022,TE,GNB,17.0,3.0,,,,,,0.0,0.0,0.0,67.0,53.0,470.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,179.0,180.0,151.0,177.8,20,112.0,59.0
Robert Woods,30.0,2022,WR,TEN,17.0,15.0,,,,,,0.0,0.0,0.0,91.0,53.0,527.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,110.0,99.0,93.0,103.0,42,117.7,64.7
Rodrigo Blankenship,25.0,2022,K,2TM,3.0,0.0,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,213.0,180.0,214.0,251.0,214.5,20,16.0,16.0
Romeo Doubs,22.0,2022,WR,GNB,13.0,7.0,,,,,,1.0,11.0,0.0,67.0,42.0,425.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,154.0,213.0,158.0,176.3,63,103.6,61.6
Ronald Jones II,25.0,2022,RB,KAN,6.0,0.0,,,,,,17.0,70.0,1.0,1.0,1.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,198.0,156.0,219.0,191.0,57,16.2,15.2
Rondale Moore,22.0,2022,WR,ARI,8.0,8.0,,,,,,6.0,-5.0,0.0,56.0,41.0,414.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,161.0,217.0,165.0,186.3,64,87.9,46.900000000000006
Ronnie Rivers,23.0,2022,RB,LAR,8.0,1.0,,,,,,9.0,21.0,0.0,5.0,5.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,10.0,5.0
Ross Dwelley,27.0,2022,TE,SFO,12.0,0.0,,,,,,0.0,0.0,0.0,5.0,3.0,105.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,19.5,16.5
Royce Freeman,26.0,2022,RB,HOU,4.0,1.0,,,,,,41.0,117.0,0.0,8.0,6.0,33.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,21.000000000000004,15.000000000000002
Russell Gage,26.0,2022,WR,TAM,13.0,4.0,,,,,,0.0,0.0,0.0,70.0,51.0,426.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,165.0,133.0,145.0,145.5,54,123.6,72.6
Russell Wilson,34.0,2022,QB,DEN,15.0,15.0,483.0,292.0,3524.0,16.0,11.0,55.0,277.0,3.0,1.0,1.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,72.0,74.0,87.0,77.5,9,229.76,228.76
Ryan Griffin,32.0,2022,TE,CHI,15.0,0.0,,,,,,0.0,0.0,0.0,8.0,4.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,6.6,2.6
Ryan Stonehouse,23.0,2022,K,TEN,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Ryan Succop,36.0,2022,K,TAM,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,11.0,10.0,8.0,7.0,12.0,12.0,7.0,2.0,38.0,31.0,24.0,25.0,,,,,,,,,,,,,,,,,,,,,,194.0,199.0,106.0,217.0,179.0,12,124.0,124.0
Ryan Tannehill,34.0,2022,QB,TEN,12.0,12.0,325.0,212.0,2536.0,13.0,6.0,34.0,98.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,215.0,168.0,183.0,185.3,21,163.24,163.24
Ryan Wright,22.0,2022,K,MIN,17.0,0.0,2.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Salvon Ahmed,24.0,2022,RB,MIA,12.0,0.0,,,,,,12.0,64.0,1.0,1.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,14.2,13.2
Sam Darnold,25.0,2022,QB,CAR,6.0,6.0,140.0,82.0,1143.0,7.0,3.0,26.0,106.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,90.32,90.32
Sam Ehlinger,24.0,2022,QB,IND,4.0,3.0,101.0,64.0,573.0,3.0,3.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,37.620000000000005,37.620000000000005
Sam Howell,22.0,2022,QB,WAS,1.0,1.0,19.0,11.0,169.0,1.0,1.0,5.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,18.26,18.26
Sam Martin,32.0,2022,K,BUF,16.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Samaje Perine,27.0,2022,RB,CIN,16.0,2.0,,,,,,95.0,394.0,2.0,51.0,38.0,287.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,231.0,301.0,268.0,249.5,79,142.10000000000002,104.1
Sammy Watkins,29.0,2022,WR,2TM,12.0,5.0,,,,,,0.0,0.0,0.0,27.0,16.0,325.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,183.0,224.0,235.0,217.0,76,48.5,32.5
Samori Toure,24.0,2022,WR,GNB,11.0,2.0,,,,,,0.0,0.0,0.0,10.0,5.0,82.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,19.200000000000003,14.2
San Francisco 49ers DST,,2022,DEF,SFO,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110.0,1026.0,30.0,291.0,3789.0,20.0,1321.0,11.0,96.0,832.0,26.0,25.7,15.3,44.0,20.0,10.0,13.0,0.0,3.0,27.0,,121.0,121.0,91.0,142.0,118.8,3,149.0,149.0
Saquon Barkley,25.0,2022,RB,NYG,16.0,16.0,,,,,,295.0,1312.0,10.0,76.0,57.0,338.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,19.0,23.0,13.0,20.3,12,282.0,225.00000000000003
Scott Miller,25.0,2022,WR,TAM,15.0,1.0,,,,,,1.0,8.0,0.0,40.0,23.0,185.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,42.3,19.3
Sean McKeon,25.0,2022,TE,DAL,13.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.1,1.1
Seattle Seahawks DST,,2022,DEF,SEA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6149.0,1117.0,25.0,347.0,3595.0,23.0,2554.0,21.0,98.0,818.0,29.0,37.2,12.2,45.0,14.0,11.0,15.0,0.0,2.0,-1.0,,301.0,301.0,256.0,301.0,256.0,26,106.0,106.0
Shane Zylstra,26.0,2022,TE,DET,13.0,2.0,,,,,,0.0,0.0,0.0,15.0,11.0,60.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,41.0,30.0
Shi Smith,24.0,2022,WR,CAR,17.0,6.0,,,,,,0.0,0.0,0.0,41.0,22.0,296.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,63.6,41.6
Simi Fehoko,25.0,2022,WR,DAL,5.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.4,2.4000000000000004
Skylar Thompson,25.0,2022,QB,MIA,7.0,2.0,105.0,60.0,534.0,1.0,3.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,21.46,21.46
Skyy Moore,22.0,2022,WR,KAN,16.0,3.0,,,,,,3.0,24.0,0.0,33.0,22.0,250.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,122.0,185.0,127.0,142.8,52,49.4,27.4
Snoop Conner,23.0,2022,RB,JAX,8.0,0.0,,,,,,12.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,10.2,10.2
Sony Michel,27.0,2022,RB,LAC,10.0,0.0,,,,,,36.0,106.0,0.0,13.0,9.0,53.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,240.0,301.0,240.0,240.0,75,24.9,15.900000000000002
Spencer Brown,24.0,2022,RB,CAR,2.0,0.0,,,,,,9.0,43.0,0.0,4.0,2.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,7.3,5.3
Stanley Morgan Jr.,26.0,2022,WR,CIN,14.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Stefon Diggs,29.0,2022,WR,BUF,16.0,16.0,,,,,,1.0,-3.0,0.0,154.0,108.0,1429.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,12.0,14.0,12.5,5,316.6,208.6
Stephen Anderson,29.0,2022,TE,ARI,16.0,0.0,,,,,,0.0,0.0,0.0,7.0,3.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.9,0.9
Stephen Sullivan,26.0,2022,TE,CAR,14.0,0.0,,,,,,0.0,0.0,0.0,6.0,2.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,6.6000000000000005,4.6000000000000005
Sterling Shepard,29.0,2022,WR,NYG,3.0,2.0,,,,,,0.0,0.0,0.0,24.0,13.0,154.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,298.0,265.0,281.5,92,34.4,21.4
Steven Sims,25.0,2022,WR,PIT,12.0,2.0,,,,,,13.0,70.0,0.0,23.0,14.0,104.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,31.4,17.4
Stone Smartt,24.0,2022,TE,LAC,7.0,1.0,,,,,,0.0,0.0,0.0,5.0,4.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.7,1.7000000000000002
T.J. Hockenson,25.0,2022,TE,2TM,17.0,14.0,,,,,,0.0,0.0,0.0,129.0,86.0,914.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,67.0,64.0,56.0,76.0,65.8,7,217.4,131.4
T.Y. Hilton,33.0,2022,WR,DAL,3.0,0.0,,,,,,0.0,0.0,0.0,10.0,7.0,121.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,19.1,12.1
Tampa Bay Buccaneers DST,,2022,DEF,TAM,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5513.0,1073.0,20.0,314.0,3461.0,29.0,2052.0,12.0,97.0,863.0,25.0,33.0,10.2,44.0,10.0,10.0,14.0,0.0,1.0,6.0,,107.0,112.0,96.0,134.0,112.3,2,96.0,96.0
Tanner Conner,24.0,2022,TE,MIA,13.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Tanner Gentry,28.0,2022,WR,BUF,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Tanner Hudson,28.0,2022,TE,NYG,11.0,0.0,,,,,,0.0,0.0,0.0,15.0,10.0,132.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,23.200000000000003,13.2
Taylor Bertolet,30.0,2022,K,LAC,2.0,0.0,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,15.0,15.0
Taylor Heinicke,29.0,2022,QB,WAS,9.0,9.0,259.0,161.0,1859.0,12.0,6.0,28.0,96.0,1.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,125.96,125.96
Taysom Hill,32.0,2022,TE/QB,NOR,16.0,8.0,19.0,13.0,240.0,2.0,0.0,96.0,575.0,7.0,13.0,9.0,77.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,207.0,201.0,253.0,216.5,1,0.0,0.0
Teagan Quitoriano,22.0,2022,TE,HOU,9.0,6.0,,,,,,0.0,0.0,0.0,14.0,7.0,113.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,30.3,23.3
Teddy Bridgewater,30.0,2022,QB,MIA,5.0,2.0,79.0,49.0,683.0,4.0,4.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,38.02,38.02
Tee Higgins,23.0,2022,WR,CIN,16.0,14.0,,,,,,0.0,0.0,0.0,109.0,74.0,1029.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,33.0,35.0,37.0,33.8,13,218.9,144.9
Tennessee Titans DST,,2022,DEF,TEN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978.0,1100.0,20.0,339.0,4671.0,29.0,1307.0,9.0,115.0,836.0,31.0,33.9,10.6,39.0,14.0,6.0,11.0,0.0,1.0,4.0,,301.0,222.0,183.0,261.0,222.0,20,89.0,89.0
Terrace Marshall Jr.,22.0,2022,WR,CAR,14.0,9.0,,,,,,0.0,0.0,0.0,47.0,28.0,490.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,83.0,55.0
Terry McLaurin,27.0,2022,WR,WAS,17.0,17.0,,,,,,7.0,29.0,0.0,120.0,77.0,1191.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,38.0,42.0,47.0,41.0,14,229.0,152.0
Tevin Coleman,29.0,2022,RB,SFO,5.0,0.0,,,,,,12.0,26.0,1.0,3.0,3.0,44.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,22.0,19.0
Thomas Morstead,36.0,2022,K,MIA,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Tim Boyle,28.0,2022,QB,CHI,1.0,0.0,8.0,2.0,33.0,0.0,2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,-2.88,-2.88
Tim Jones,24.0,2022,WR,JAX,17.0,1.0,,,,,,0.0,0.0,0.0,4.0,3.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,6.0,3.0
Tom Brady,45.0,2022,QB,TAM,17.0,17.0,733.0,490.0,4694.0,25.0,9.0,29.0,-1.0,1.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,74.0,66.0,84.0,72.0,8,275.65999999999997,275.65999999999997
Tom Kennedy,26.0,2022,WR,DET,7.0,1.0,,,,,,0.0,0.0,0.0,15.0,8.0,141.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,22.1,14.1
Tommy Sweeney,27.0,2022,TE,BUF,5.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.7000000000000002,0.7000000000000001
Tommy Townsend,26.0,2022,K,KAN,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Tommy Tremble,22.0,2022,TE,CAR,17.0,4.0,,,,,,0.0,0.0,0.0,32.0,19.0,174.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,54.400000000000006,35.400000000000006
Tony Jones,25.0,2022,RB,2TM,6.0,0.0,,,,,,10.0,24.0,0.0,8.0,5.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,10.4,5.4
Tony Pollard,25.0,2022,RB,DAL,16.0,4.0,,,,,,193.0,1007.0,9.0,55.0,39.0,371.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,84.0,94.0,71.0,86.0,33,248.8,209.8
Trace McSorley,27.0,2022,QB,ARI,6.0,1.0,83.0,45.0,412.0,0.0,5.0,15.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,12.580000000000002,12.580000000000002
Travis Etienne,23.0,2022,RB,JAX,17.0,12.0,,,,,,220.0,1125.0,5.0,45.0,35.0,316.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,39.0,47.0,31.0,40.5,19,209.1,174.1
Travis Homer,24.0,2022,RB,SEA,10.0,1.0,,,,,,19.0,74.0,0.0,18.0,16.0,157.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,45.1,29.1
Travis Kelce,33.0,2022,TE,KAN,17.0,17.0,,,,,,2.0,5.0,0.0,152.0,110.0,1338.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,13.0,13.0,17.0,15.0,1,318.3,208.3
Trayveon Williams,25.0,2022,RB,CIN,8.0,0.0,,,,,,6.0,30.0,0.0,3.0,2.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,8.0,6.0
Tre' McKitty,23.0,2022,TE,LAC,17.0,8.0,,,,,,0.0,0.0,0.0,18.0,10.0,72.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,17.2,7.2
Tre'Quan Smith,26.0,2022,WR,NOR,15.0,6.0,,,,,,0.0,0.0,0.0,27.0,19.0,278.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,52.8,33.8
Trent Sherfield,26.0,2022,WR,MIA,17.0,4.0,,,,,,0.0,0.0,0.0,51.0,30.0,417.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,83.7,53.7
Trent Taylor,28.0,2022,WR,CIN,16.0,1.0,,,,,,4.0,15.0,0.0,10.0,6.0,62.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,13.7,7.7
Trenton Gill,23.0,2022,K,CHI,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Trenton Irwin,27.0,2022,WR,CIN,9.0,2.0,,,,,,1.0,11.0,0.0,23.0,15.0,231.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,63.2,48.2
Tress Way,32.0,2022,K,WAS,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Trestan Ebner,23.0,2022,RB,CHI,17.0,0.0,,,,,,24.0,54.0,0.0,8.0,2.0,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,8.200000000000001,6.2
Trevon Wesco,27.0,2022,TE,CHI,14.0,1.0,,,,,,0.0,0.0,0.0,4.0,2.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.6,2.6
Trevor Lawrence,23.0,2022,QB,JAX,17.0,17.0,584.0,387.0,4113.0,25.0,8.0,62.0,291.0,5.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,168.0,169.0,141.0,155.0,18,307.62,307.62
Trevor Siemian,31.0,2022,QB,CHI,2.0,1.0,26.0,15.0,184.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,10.16,10.16
Trey Lance,22.0,2022,QB,SFO,2.0,2.0,31.0,15.0,194.0,0.0,1.0,16.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,107.0,86.0,109.0,101.5,13,12.46,12.46
Trey McBride,23.0,2022,TE,ARI,16.0,13.0,,,,,,0.0,0.0,0.0,39.0,29.0,265.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,61.5,32.5
