Player Name,2022 Age,2022 Position,2022 Team,2022 Games Played,2022 Games Started,2022 Passing Attempts,2022 Passing Completions,2022 Passing Yards,2022 Passing Touchdowns,2022 Interceptions Thrown,2022 Rushing Attempts,2022 Rushing Yards,2022 Rushing Touchdowns,2022 Targets,2022 Receptions,2022 Receiving Yards,2022 Receiving Touchdowns,2022 Fumbles,2022 Field Goals Attempted 0-39,2022 Field Goals Made 0-39,2022 Field Goals Attempted 40-49,2022 Field Goals Made 40-49,2022 Field Goals Attempted 50+,2022 Field Goals Made 50+,2022 Field Goals Attempted,2022 Field Goals Made,2022 Extra Points Attempted,2022 Extra Points Made,2022 Total Yards Allowed,2022 Total Plays,2022 Takeaways,2022 First Downs Allowed,2022 Passing Yards Allowed,2022 Passing Touchdowns Allowed,2022 Rushing Yards Allowed,2022 Rushing Touchdowns Allowed,2022 Penalties Committed,2022 Penalty Yards,2022 First Downs by Penalty,2022 Percent Drives Scored On,2022 Percent Drives Takeaway,2022 ST_Sacks,2022 ST_Interceptions,2022 ST_Fumble Recoveries,2022 ST_Forced Fumbles,2022 ST_Safeties,2022 ST_Special Teams Touchdowns,2022 Fantasy Points From Points,2022 XP2,2022 ESPN ADP,2022 Sleeper ADP,2022 NFL ADP,2022 RTSports ADP,2022 Average ADP,2022 Positional ADP,2022 PPR Fantasy Points Scored,2022 Standard Fantasy Points Scored,2023 Age,2023 Position,2023 Team,2023 Games Played,2023 Games Started,2023 Passing Attempts,2023 Passing Completions,2023 Passing Yards,2023 Passing Touchdowns,2023 Interceptions Thrown,2023 Rushing Attempts,2023 Rushing Yards,2023 Rushing Touchdowns,2023 Targets,2023 Receptions,2023 Receiving Yards,2023 Receiving Touchdowns,2023 Fumbles,2023 Field Goals Attempted 0-39,2023 Field Goals Made 0-39,2023 Field Goals Attempted 40-49,2023 Field Goals Made 40-49,2023 Field Goals Attempted 50+,2023 Field Goals Made 50+,2023 Field Goals Attempted,2023 Field Goals Made,2023 Extra Points Attempted,2023 Extra Points Made,2023 Total Yards Allowed,2023 Total Plays,2023 Takeaways,2023 First Downs Allowed,2023 Passing Yards Allowed,2023 Passing Touchdowns Allowed,2023 Rushing Yards Allowed,2023 Rushing Touchdowns Allowed,2023 Penalties Committed,2023 Penalty Yards,2023 First Downs by Penalty,2023 Percent Drives Scored On,2023 Percent Drives Takeaway,2023 ST_Sacks,2023 ST_Interceptions,2023 ST_Fumble Recoveries,2023 ST_Forced Fumbles,2023 ST_Safeties,2023 ST_Special Teams Touchdowns,2023 Fantasy Points From Points,2023 XP2,2023 ESPN ADP,2023 Sleeper ADP,2023 NFL ADP,2023 RTSports ADP,2023 Average ADP,2023 Positional ADP,2023 PPR Fantasy Points Scored,2023 Standard Fantasy Points Scored,2024 Age,2024 Position,2024 Team,2024 Games Played,2024 Games Started,2024 Passing Attempts,2024 Passing Completions,2024 Passing Yards,2024 Passing Touchdowns,2024 Interceptions Thrown,2024 Rushing Attempts,2024 Rushing Yards,2024 Rushing Touchdowns,2024 Targets,2024 Receptions,2024 Receiving Yards,2024 Receiving Touchdowns,2024 Fumbles,2024 Field Goals Attempted 0-39,2024 Field Goals Made 0-39,2024 Field Goals Attempted 40-49,2024 Field Goals Made 40-49,2024 Field Goals Attempted 50+,2024 Field Goals Made 50+,2024 Field Goals Attempted,2024 Field Goals Made,2024 Extra Points Attempted,2024 Extra Points Made,2024 Total Yards Allowed,2024 Total Plays,2024 Takeaways,2024 First Downs Allowed,2024 Passing Yards Allowed,2024 Passing Touchdowns Allowed,2024 Rushing Yards Allowed,2024 Rushing Touchdowns Allowed,2024 Penalties Committed,2024 Penalty Yards,2024 First Downs by Penalty,2024 Percent Drives Scored On,2024 Percent Drives Takeaway,2024 ST_Sacks,2024 ST_Interceptions,2024 ST_Fumble Recoveries,2024 ST_Forced Fumbles,2024 ST_Safeties,2024 ST_Special Teams Touchdowns,2024 Fantasy Points From Points,2024 XP2,2024 ESPN ADP,2024 Sleeper ADP,2024 NFL ADP,2024 RTSports ADP,2024 Average ADP,2024 Positional ADP,2024 PPR Fantasy Points Scored,2024 Standard Fantasy Points Scored
Shane Zylstra,26.0,TE,DET,13.0,2.0,,,,,,0.0,0.0,0.0,15.0,11.0,60.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,41.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,TE,DET,12.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,372.0,301.0,372.0,53.0,3.2,2.2
Shedrick Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,WR,CIN,5.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shi Smith,24.0,WR,CAR,17.0,6.0,,,,,,0.0,0.0,0.0,41.0,22.0,296.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,55.6,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simi Fehoko,25.0,WR,DAL,5.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,5.4,2.4000000000000004,26.0,WR,LAC,6.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,7.9,6.9,27.0,WR,LAC,8.0,2.0,,,,,,0.0,0.0,0.0,16.0,6.0,106.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,673.0,301.0,673.0,188.0,16.6,10.6
Sincere McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,RB,LVR,5.0,2.0,,,,,,39.0,183.0,0.0,7.0,6.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,737.0,301.0,737.0,126.0,27.200000000000003,21.200000000000003
Sione Vaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,RB,DET,16.0,0.0,,,,,,6.0,14.0,0.0,3.0,3.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,301.0,560.0,301.0,442.5,98.0,8.100000000000001,5.1000000000000005
Skylar Thompson,25.0,QB,MIA,7.0,2.0,105.0,60.0,534.0,1.0,3.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,17.46,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,QB,MIA,3.0,1.0,33.0,21.0,187.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,301.0,708.0,301.0,505.5,63.0,3.880000000000001,3.880000000000001
Skyy Moore,22.0,WR,KAN,16.0,3.0,,,,,,3.0,24.0,0.0,33.0,22.0,250.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,122.0,185.0,127.0,142.8,52.0,43.4,21.4,23.0,WR,KAN,14.0,8.0,,,,,,3.0,23.0,0.0,38.0,21.0,244.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,130.0,185.0,97.0,127.5,49.0,53.7,32.7,24.0,WR,KAN,6.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,301.0,313.0,301.0,280.5,90.0,0.0,0.0
Snoop Conner,23.0,RB,JAX,8.0,0.0,,,,,,12.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sony Michel,27.0,RB,LAC,10.0,0.0,,,,,,36.0,106.0,0.0,13.0,9.0,53.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,240.0,301.0,240.0,240.0,75.0,24.9,15.900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Brown,24.0,RB,CAR,2.0,0.0,,,,,,9.0,43.0,0.0,4.0,2.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,7.3,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Rattler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,QB,NOR,7.0,6.0,228.0,130.0,1317.0,4.0,5.0,18.0,146.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,301.0,405.0,301.0,361.0,47.0,63.28,63.28
Spencer Shrader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,K,3TM,4.0,0.0,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,552.0,301.0,552.0,40.0,26.0,26.0
Stanley Morgan Jr.,26.0,WR,CIN,14.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefon Diggs,29.0,WR,BUF,16.0,16.0,,,,,,1.0,-3.0,0.0,154.0,108.0,1429.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,12.0,14.0,12.5,5.0,314.6,206.6,30.0,WR,BUF,17.0,17.0,,,,,,1.0,5.0,0.0,160.0,107.0,1183.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,7.0,10.0,12.0,10.0,4.0,271.8,164.8,31.0,WR,HOU,8.0,8.0,1.0,1.0,13.0,0.0,0.0,3.0,8.0,1.0,64.0,47.0,496.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,32.0,47.0,42.0,43.0,21.0,121.92,74.92
Stephen Anderson,29.0,TE,ARI,16.0,0.0,,,,,,0.0,0.0,0.0,7.0,3.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,3.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Sullivan,26.0,TE,CAR,14.0,0.0,,,,,,0.0,0.0,0.0,6.0,2.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,6.6000000000000005,4.6000000000000005,27.0,TE,CAR,11.0,0.0,,,,,,0.0,0.0,0.0,24.0,12.0,125.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,24.5,12.5,28.0,TE,CAR,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0
Sterling Shepard,29.0,WR,NYG,3.0,2.0,,,,,,0.0,0.0,0.0,24.0,13.0,154.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,298.0,265.0,281.5,92.0,34.4,21.4,30.0,WR,NYG,15.0,2.0,,,,,,1.0,6.0,0.0,22.0,10.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,298.0,301.0,298.0,107.0,20.3,10.3,31.0,WR,TAM,14.0,5.0,,,,,,8.0,69.0,0.0,51.0,32.0,334.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,482.0,301.0,482.0,156.0,80.3,48.3
Steven Sims,25.0,WR,PIT,12.0,2.0,,,,,,13.0,70.0,0.0,23.0,14.0,104.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,25.4,11.4,26.0,WR,HOU,3.0,0.0,,,,,,1.0,1.0,0.0,3.0,3.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,5.6,2.6,27.0,WR,HOU,7.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,301.0,301.0,301.0,391.0,126.0,-4.0,-4.0
Stone Smartt,24.0,TE,LAC,7.0,1.0,,,,,,0.0,0.0,0.0,5.0,4.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,5.7,1.7000000000000002,25.0,TE,LAC,16.0,3.0,,,,,,0.0,0.0,0.0,21.0,11.0,155.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,32.5,21.5,26.0,TE,LAC,15.0,2.0,,,,,,0.0,0.0,0.0,19.0,16.0,208.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,855.0,301.0,855.0,108.0,34.8,18.8
T.J. Hockenson,25.0,TE,2TM,17.0,14.0,,,,,,0.0,0.0,0.0,129.0,86.0,914.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,67.0,64.0,56.0,76.0,65.8,7.0,215.4,129.4,26.0,TE,MIN,15.0,11.0,,,,,,0.0,0.0,0.0,127.0,95.0,960.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,47.0,47.0,44.0,45.3,3.0,219.0,124.0,27.0,TE,MIN,10.0,9.0,,,,,,0.0,0.0,0.0,62.0,41.0,455.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,110.0,131.0,129.0,126.4,14.0,86.5,45.5
T.Y. Hilton,33.0,WR,DAL,3.0,0.0,,,,,,0.0,0.0,0.0,10.0,7.0,121.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,19.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tampa Bay Buccaneers DST,,DEF,TAM,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5513.0,1073.0,20.0,314.0,3461.0,29.0,2052.0,12.0,97.0,863.0,25.0,33.0,10.2,44.0,10.0,10.0,14.0,0.0,1.0,6.0,,107.0,112.0,96.0,134.0,112.3,2.0,96.0,96.0,,DEF,TAM,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5852.0,1081.0,26.0,337.0,4232.0,23.0,1620.0,11.0,93.0,762.0,23.0,34.4,14.2,48.0,13.0,12.0,18.0,1.0,1.0,17.0,,301.0,224.0,219.0,226.0,223.0,26.0,123.0,123.0,,DEF,TAM,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5810.0,1065.0,18.0,336.0,4147.0,27.0,1663.0,13.0,96.0,897.0,30.0,40.1,8.8,48.0,13.0,12.0,18.0,1.0,1.0,2.0,,221.0,194.0,132.0,261.0,197.6,17.0,108.0,108.0
Tank Bigsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,RB,JAX,17.0,0.0,,,,,,50.0,132.0,2.0,4.0,1.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,137.0,258.0,111.0,169.8,49.0,22.800000000000004,21.800000000000004,23.0,RB,JAX,16.0,1.0,,,,,,168.0,766.0,7.0,12.0,7.0,54.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,235.0,287.0,183.0,235.0,65.0,123.0,116.0
Tank Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,WR,HOU,11.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,0.0,75.0,47.0,709.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,183.0,265.0,212.0,265.8,91.0,163.0,116.0,25.0,WR,HOU,14.0,10.0,,,,,,9.0,43.0,0.0,81.0,51.0,667.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,54.0,62.0,74.0,65.0,29.0,140.0,89.0
Tanner Conner,24.0,TE,MIA,13.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,TE,MIA,8.0,1.0,,,,,,0.0,0.0,0.0,4.0,3.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,738.0,301.0,738.0,101.0,4.6,1.6
Tanner Gentry,28.0,WR,BUF,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Hudson,28.0,TE,NYG,11.0,0.0,,,,,,0.0,0.0,0.0,15.0,10.0,132.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,23.200000000000003,13.2,29.0,TE,CIN,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,352.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,80.2,41.2,30.0,TE,CIN,11.0,0.0,,,,,,1.0,1.0,0.0,23.0,19.0,154.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,301.0,353.0,301.0,387.5,56.0,38.5,19.5
Tanner McKee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,QB,PHI,2.0,1.0,45.0,30.0,323.0,4.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,301.0,761.0,301.0,599.5,73.0,28.82,28.82
Tay Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,WR,TEN,1.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,49.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,743.0,301.0,743.0,193.0,11.9,10.9
Taylor Bertolet,30.0,K,LAC,2.0,0.0,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylor Heinicke,29.0,QB,WAS,9.0,9.0,259.0,161.0,1859.0,12.0,6.0,28.0,96.0,1.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,111.96,111.96,30.0,QB,ATL,5.0,4.0,136.0,74.0,890.0,5.0,4.0,15.0,124.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,64.0,64.0,31.0,QB,LAC,4.0,0.0,5.0,3.0,28.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,571.0,301.0,571.0,68.0,3.12,3.12
Taysom Hill,32.0,TE,NOR,16.0,8.0,19.0,13.0,240.0,2.0,0.0,96.0,575.0,7.0,13.0,9.0,77.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,207.0,201.0,253.0,216.5,1.0,141.79999999999998,132.8,33.0,TE,NOR,16.0,7.0,11.0,6.0,83.0,1.0,0.0,81.0,401.0,4.0,40.0,33.0,291.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,192.0,175.0,265.0,207.8,1.0,143.52,110.52,34.0,TE,NOR,8.0,8.0,4.0,2.0,21.0,0.0,1.0,39.0,278.0,6.0,31.0,23.0,187.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,169.0,189.0,152.0,164.5,17.0,102.34,79.34
Teagan Quitoriano,22.0,TE,HOU,9.0,6.0,,,,,,0.0,0.0,0.0,14.0,7.0,113.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,30.3,23.3,23.0,TE,HOU,7.0,5.0,,,,,,0.0,0.0,0.0,3.0,2.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,5.300000000000001,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teddy Bridgewater,30.0,QB,MIA,5.0,2.0,79.0,49.0,683.0,4.0,4.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,38.02,38.02,31.0,QB,DET,1.0,0.0,,,,,,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,301.0,301.0,301.0,298.0,41.0,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tee Higgins,23.0,WR,CIN,16.0,14.0,,,,,,0.0,0.0,0.0,109.0,74.0,1029.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,33.0,35.0,37.0,33.8,13.0,218.9,144.9,24.0,WR,CIN,12.0,11.0,,,,,,0.0,0.0,0.0,76.0,42.0,656.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,25.0,29.0,35.0,28.8,14.0,137.60000000000002,95.6,25.0,WR,CIN,12.0,9.0,,,,,,0.0,0.0,0.0,109.0,73.0,911.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,60.0,64.0,65.0,62.2,27.0,222.1,149.10000000000002
Tennessee Titans DST,,DEF,TEN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5978.0,1100.0,20.0,339.0,4671.0,29.0,1307.0,9.0,115.0,836.0,31.0,33.9,10.6,39.0,14.0,6.0,11.0,0.0,1.0,4.0,,301.0,222.0,183.0,261.0,222.0,20.0,89.0,89.0,,DEF,TEN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5697.0,1096.0,14.0,334.0,3866.0,20.0,1831.0,10.0,98.0,776.0,42.0,43.2,6.8,45.0,6.0,8.0,11.0,0.0,1.0,6.0,,301.0,222.0,230.0,301.0,226.0,28.0,85.0,85.0,,DEF,TEN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5291.0,1008.0,18.0,314.0,3014.0,27.0,2277.0,21.0,120.0,988.0,39.0,40.4,8.7,45.0,6.0,8.0,11.0,0.0,0.0,-9.0,,232.0,242.0,249.0,301.0,241.0,30.0,64.0,64.0
